site_no,Date,Mean Water Temp (C),Mean Specific Conductance,Turbidity (FNU),pH
1170100,9/25/2023,13.4,,,7.084628293671053
1170100,9/26/2023,13,,,7.439944821188677
1170100,9/27/2023,12.2,,,7.25082459110346
1170100,9/28/2023,12,,,7.32823015350048
1170100,9/29/2023,11.8,,,6.6394905177918595
1170100,9/30/2023,12.4,,,6.687440384465647
1170100,10/1/2023,13.3,,,6.5312771260904645
1170100,10/2/2023,14.3,,,6.757493102701924
1170100,10/3/2023,14.1,,,7.3306334819368235
1170100,10/4/2023,15.1,,,7.059408712660426
1170100,10/5/2023,16,,,7.069414499955566
1170100,10/6/2023,15.2,,,7.181085212277749
1170100,10/7/2023,15.5,,,6.69483762486889
1170100,10/8/2023,13.2,,,6.726761459361008
1170100,10/9/2023,11.3,,,6.87094667982014
1170100,10/10/2023,10.7,,,6.8171003388431775
1170100,10/11/2023,11.5,,,7.290646920697441
1170100,10/12/2023,11.9,,,7.365175810229122
1170100,10/13/2023,10.5,,,7.3027027406902185
1170100,10/14/2023,9.9,,,7.299574397543806
1170100,10/15/2023,9.9,,,6.793689525801057
1170100,10/16/2023,10.3,,,6.797336144202913
1170100,10/17/2023,10.2,,,7.4862388203021855
1170100,10/18/2023,10.8,,,7.024574064390824
1170100,10/19/2023,11.2,,,6.818139801934426
1170100,10/20/2023,11.2,,,7.000722777530441
15s,20d,14n,,,7.344788105038915
1173000,4/4/2023,8.9,,,7.12552125974989
1173000,4/5/2023,9.7,,,7.295115272376226
1173000,4/6/2023,9,,,6.754895827609747
1173000,4/7/2023,10.1,,,6.615375820734552
1173000,4/8/2023,8.6,,,6.775303575010986
1173000,4/9/2023,8.3,,,6.938432216546934
1173000,4/10/2023,8.8,,,6.686812350917484
1173000,4/11/2023,9.9,,,7.378732804469462
1173000,4/12/2023,12,,,6.680381249041601
1173000,4/13/2023,13.8,,,6.550474429306854
1173000,4/14/2023,16,,,7.163677691080711
1173000,4/15/2023,17.2,,,7.164410868326506
1173000,4/16/2023,17.1,,,7.1075700159118735
1173000,4/17/2023,15.8,,,6.562675730535726
1173000,4/18/2023,13.3,,,7.4387345091470465
1173000,4/19/2023,11,,,6.609454127884
1173000,4/20/2023,9.9,,,7.142925738180107
1173000,4/21/2023,12.2,,,6.891669995985394
1173000,4/22/2023,13.1,,,6.860724557264929
1173000,4/23/2023,11,,,7.181920625432401
1173000,4/24/2023,10.6,,,6.896361697868739
1173000,4/25/2023,12,,,6.573284458389914
1173000,4/26/2023,12.1,,,6.855818216006269
1173000,4/27/2023,12,,,6.832239985651751
1173000,4/28/2023,12,,,6.8124588298
1173000,4/29/2023,12.3,,,7.082565076280332
1173000,4/30/2023,11.2,,,6.54226026025767
1173000,5/1/2023,11.7,,,6.677694982206956
1173000,5/2/2023,11.8,,,6.795562996160102
1173000,5/3/2023,11.3,,,6.562847812342732
1173000,5/4/2023,11.1,,,6.9686248377043185
1173000,5/5/2023,11.4,,,6.770911828079545
1173000,5/6/2023,12.5,,,7.187118025012588
1173000,5/7/2023,14.1,,,7.133467088146935
1173000,5/8/2023,16.2,,,7.4310924507117395
1173000,5/9/2023,16.2,,,7.0551445955223135
1173000,5/10/2023,15.5,,,6.93705179357824
1173000,5/11/2023,15.8,,,7.017312286724454
1173000,5/12/2023,16.8,,,7.115175533920034
1173000,5/13/2023,18.2,,,7.255230295760726
1173000,5/14/2023,17.9,,,7.304900051069243
1173000,5/15/2023,16.2,,,7.455822754855509
1173000,5/16/2023,15.8,,,6.700060501562245
1173000,5/17/2023,16.1,,,7.035463317116133
1173000,5/18/2023,14.7,,,7.074960632725892
1173000,5/19/2023,14.6,,,6.633269879407036
1173000,5/20/2023,14.9,,,7.34804885653154
1173000,5/21/2023,15.7,,,6.813180019058905
1173000,5/22/2023,17.1,,,7.403429031050768
1173000,5/23/2023,17.6,,,6.532709866987388
1173000,5/24/2023,17.8,,,7.013317724249122
1173000,5/25/2023,17.4,,,7.027618675633866
1173000,5/26/2023,16.8,,,7.08750061778862
1173000,5/27/2023,17,,,6.918078366676006
1173000,5/28/2023,18.5,,,7.219380384171265
1173000,5/29/2023,19.9,,,6.848130321948397
1173000,5/30/2023,19.1,,,7.127158602196789
1173000,5/31/2023,18.9,,,7.307831498782285
1173000,6/1/2023,19.7,,,6.51510952342409
1173000,6/2/2023,21.3,,,7.078839042713777
1173000,6/3/2023,19.9,,,6.575062665304904
1173000,6/4/2023,16.6,,,6.914567310157496
1173000,6/5/2023,15.1,,,6.807462138968975
1173000,6/6/2023,15.1,,,6.954585374081592
1173000,6/7/2023,15.7,,,7.050420072181353
1173000,6/8/2023,15.3,,,6.871495922842569
1173000,6/9/2023,15.2,,,7.105079099322257
1173000,6/10/2023,16.1,,,6.805807207913243
1173000,6/11/2023,16.9,,,6.906074847448201
1173000,6/12/2023,18.8,,,6.769139154378413
1173000,6/13/2023,20.2,,,7.38737284511947
1173000,6/14/2023,20.9,,,6.581435783975397
1173000,6/15/2023,20.1,,,7.114982483645932
1173000,6/16/2023,20,,,7.306965096486593
1173000,6/17/2023,20.1,,,7.2182445653883995
1173000,6/18/2023,18.2,,,6.986304829644937
1173000,6/19/2023,18.6,,,6.6731387208221244
1173000,6/20/2023,19.1,,,6.648532823342536
1173000,6/21/2023,19.5,,,6.8322372238099
1173000,6/22/2023,19.7,,,7.249014217730021
1173000,6/23/2023,20.3,,,6.506211865515638
1173000,6/24/2023,21.2,,,7.0877786027980845
1173000,6/25/2023,22.1,,,7.332900472351285
1173000,6/26/2023,23.6,,,7.314378872253982
1173000,6/27/2023,23.4,,,7.0446963274035515
1173000,6/28/2023,22.4,,,6.734003761204217
1173000,6/29/2023,21.8,,,6.815713191190611
1173000,6/30/2023,22.3,,,6.954831900376027
1173000,7/1/2023,23.1,,,6.746420950533018
1173000,7/2/2023,21.9,,,6.658147926214209
1173000,7/3/2023,20.5,,,7.171138506548039
1173000,7/4/2023,21.2,,,7.0770921760274375
1173000,7/5/2023,22.3,,,7.175035998508059
1173000,7/6/2023,23.9,,,6.549164797379193
1173000,7/7/2023,25.1,,,6.864336503349372
1173000,7/8/2023,25.4,,,6.835892677100695
1173000,7/9/2023,24.9,,,7.197060821327778
1173000,7/10/2023,23.7,,,7.308610314924374
1173000,7/11/2023,22.9,,,7.16073967345749
1173000,7/12/2023,23.7,,,6.750807014150924
1173000,7/13/2023,24.6,,,7.305386120749052
1173000,7/14/2023,23.5,,,6.697106812525895
1173000,7/15/2023,23.5,,,6.753430126884252
1173000,7/16/2023,23,,,7.14925447089027
1173000,7/17/2023,22.3,,,6.54497784207314
1173000,7/18/2023,23.2,,,6.755941284847913
1173000,7/19/2023,22.9,,,6.775696216282174
1173000,7/20/2023,23.1,,,6.761349304864263
1173000,7/21/2023,22.4,,,7.037955223675597
1173000,7/22/2023,19.8,,,6.853861459973596
1173000,7/23/2023,20.5,,,7.195849654546307
1173000,7/24/2023,21,,,7.027445569840317
1173000,7/25/2023,21.9,,,6.743265004073704
1173000,7/26/2023,22.3,,,7.276503412949273
1173000,7/27/2023,22.4,,,6.926394163409564
1173000,7/28/2023,22.5,,,6.708613295065659
1173000,7/29/2023,22.9,,,7.177148250206525
1173000,7/30/2023,21.7,,,7.014214130170843
1173000,7/31/2023,21.3,,,6.742698402422031
1173000,8/1/2023,21.5,,,6.845756673970377
1173000,8/2/2023,21.3,,,7.091086954314145
1173000,8/3/2023,21.2,,,6.812592524977259
1173000,8/4/2023,21.2,,,6.896280535052735
1173000,8/5/2023,21.5,,,6.703558328251198
1173000,8/6/2023,21.5,,,7.4672315795265405
1173000,8/7/2023,20.9,,,6.6209422288276105
1173000,8/8/2023,21.5,,,7.098778313944361
1173000,8/9/2023,22.1,,,6.503666212224617
1173000,8/10/2023,21.6,,,6.906901534713851
1173000,8/11/2023,21.6,,,7.298430601483786
1173000,8/12/2023,21.4,,,7.377987605000398
1173000,8/13/2023,22.2,,,7.237618212309329
1173000,8/14/2023,22.4,,,7.2778297316877625
1173000,8/15/2023,21.3,,,7.190956349472643
1173000,8/16/2023,20,,,6.741627696126803
1173000,8/17/2023,20.3,,,6.571781450109671
1173000,8/18/2023,21.1,,,7.142904978144893
1173000,8/19/2023,20,,,7.050052881765401
1173000,8/20/2023,19.6,,,6.623777971389398
1173000,8/21/2023,20.7,,,7.479727436194472
1173000,8/22/2023,21.1,,,6.686584779660501
1173000,8/23/2023,20.1,,,6.975737342012786
1173000,8/24/2023,19.3,,,7.04237694518361
1173000,8/25/2023,18.5,,,6.971406387411579
1173000,8/26/2023,19.6,,,7.412191091221233
1173000,8/27/2023,20.6,,,7.3789164413787915
1173000,8/28/2023,20.9,,,7.006577540201349
1173000,8/29/2023,21.7,,,7.360360469228272
1173000,8/30/2023,21.9,,,6.5815755694389635
1173000,8/31/2023,20.6,,,6.838924202002428
1173000,9/1/2023,19.5,,,7.310191419738578
1173000,9/2/2023,19.3,,,6.958743560981765
1173000,9/3/2023,20.5,,,6.826674341497127
1173000,9/4/2023,21.6,,,6.734818568930828
1173000,9/5/2023,22.4,,,6.834871798718719
1173000,9/6/2023,22.9,,,6.53895935542821
1173000,9/7/2023,23.6,,,6.5707669797030634
1173000,9/8/2023,22.9,,,6.80064472142503
1173000,9/9/2023,22.2,,,7.422010735789746
1173000,9/10/2023,22.2,,,7.24951576109684
1173000,9/11/2023,21.6,,,7.299796986829472
1173000,9/12/2023,21.2,,,6.663640052989263
1173000,9/13/2023,20.7,,,6.533817811652487
1173000,9/14/2023,20.2,,,6.719769282039112
1173000,9/15/2023,19.3,,,7.37909864084185
1173000,9/16/2023,18.4,,,7.194836219589046
1173000,9/17/2023,17.7,,,6.584409186531896
1173000,9/18/2023,18.1,,,7.486962604412875
1173000,9/19/2023,17.2,,,6.888092767174457
1173000,9/20/2023,17,,,7.496385773151509
1173000,9/21/2023,17.2,,,7.0796003212087895
1173000,9/22/2023,16.9,,,7.409368988104296
1173000,9/23/2023,16,,,6.6252463933035095
1173000,9/24/2023,14.9,,,7.2490207359849546
1173000,9/25/2023,14.5,,,7.088657158537482
1173000,9/26/2023,14.2,,,7.1176958275792055
1173000,9/27/2023,13.9,,,7.461073229564857
1173000,9/28/2023,13.9,,,7.2610246962635525
1173000,9/29/2023,13.4,,,7.419178007144611
1173000,9/30/2023,12.6,,,6.582103382393827
1173000,10/1/2023,13.5,,,6.8411592845350455
1173000,10/2/2023,14.4,,,7.495051871080669
1173000,10/3/2023,14.6,,,7.417332537889741
1173000,10/4/2023,15.7,,,6.5462095387418655
1173000,10/5/2023,16.7,,,7.439534775353455
1173000,10/6/2023,16.7,,,7.346735530085457
1173000,10/7/2023,17,,,7.154064956541514
1173000,10/8/2023,16.1,,,7.4318628688978645
1173000,10/9/2023,14.6,,,6.917713068566597
1173000,10/10/2023,13.9,,,7.436205007044942
1173000,10/11/2023,13.3,,,6.832467474912551
1173000,10/12/2023,13.4,,,6.901423428446695
1173000,10/13/2023,12.9,,,7.076509378270736
1173000,10/14/2023,11.5,,,6.684190452181567
1173000,10/15/2023,11,,,6.907512880886378
1173000,10/16/2023,10.9,,,7.029760549486314
1173000,10/17/2023,10.9,,,6.613925367784115
1173000,10/18/2023,11.1,,,6.8100462786048475
1173000,10/19/2023,11.6,,,6.659596715567345
1173000,10/20/2023,12.1,,,7.016655607205764
15s,20d,14n,14n,,6.76511160776346
4.22302E+14,4/4/2023,7.7,681,,6.527641513324123
4.22302E+14,4/5/2023,7.7,683,,7.498498790037124
4.22302E+14,4/6/2023,7.9,683,,7.452831611845962
4.22302E+14,4/7/2023,8.1,683,,6.875333763169664
4.22302E+14,4/8/2023,8.3,684,,6.545114424963317
4.22302E+14,4/9/2023,8.7,685,,6.909541108767632
4.22302E+14,4/10/2023,9.2,686,,6.897772554417562
4.22302E+14,4/11/2023,9.8,687,,6.7565765855442255
4.22302E+14,4/12/2023,10.2,687,,6.944595810447078
4.22302E+14,4/13/2023,10.8,688,,6.652632664473611
4.22302E+14,4/14/2023,11.1,690,,7.111155670382589
4.22302E+14,4/15/2023,11.4,691,,6.911465386883082
4.22302E+14,4/16/2023,11.7,692,,7.142000300891504
4.22302E+14,4/17/2023,11.6,692,,6.555588983731476
4.22302E+14,4/18/2023,11.7,692,,7.303946980194398
4.22302E+14,4/19/2023,11.4,692,,7.314600581766372
4.22302E+14,4/20/2023,11.6,693,,7.332017646027675
4.22302E+14,4/21/2023,11.6,694,,6.547736180027343
4.22302E+14,4/22/2023,11.7,692,,6.783268909236185
4.22302E+14,4/23/2023,11.5,693,,6.56700158175127
4.22302E+14,4/24/2023,11.6,694,,7.193054106005235
4.22302E+14,4/25/2023,11.9,695,,7.103599972136305
4.22302E+14,4/26/2023,12.1,696,,6.79851226850559
4.22302E+14,4/27/2023,12.6,697,,6.697353987570449
4.22302E+14,4/28/2023,12.5,698,,7.356368915014556
4.22302E+14,4/29/2023,12.6,696,,7.085964545443897
4.22302E+14,4/30/2023,12.4,696,,6.715055697676246
4.22302E+14,5/1/2023,12.8,693,,7.207246781440788
4.22302E+14,5/2/2023,12.8,695,,6.529997944290046
4.22302E+14,5/3/2023,12.7,695,,6.9344421942468015
4.22302E+14,5/4/2023,12.6,695,,7.03934821268952
4.22302E+14,5/5/2023,12.8,695,,7.236229545465542
4.22302E+14,5/6/2023,13.5,693,,6.560393966743
4.22302E+14,5/7/2023,14.2,694,,6.520767019778868
4.22302E+14,5/8/2023,15,695,,6.626439853950279
4.22302E+14,5/9/2023,14.5,695,,7.356126810714957
4.22302E+14,5/10/2023,14.9,696,,6.519705495898519
4.22302E+14,5/11/2023,15.4,696,,7.412037950867426
4.22302E+14,5/12/2023,15.9,696,,6.535264477982561
4.22302E+14,5/13/2023,16.6,696,,6.51135999055779
4.22302E+14,5/14/2023,16.6,697,,6.541456346697469
4.22302E+14,5/15/2023,16.3,697,,7.240852062199365
4.22302E+14,5/16/2023,16.4,697,,6.785486621152183
4.22302E+14,5/17/2023,16.4,697,,7.078925336047112
4.22302E+14,5/18/2023,16.4,697,,6.797907728921687
4.22302E+14,5/19/2023,16.3,697,,7.115574408522948
4.22302E+14,5/20/2023,16.3,698,,7.329645634670476
4.22302E+14,5/21/2023,17,692,,7.156492491182294
4.22302E+14,5/22/2023,17,690,,6.5238235213883
4.22302E+14,5/23/2023,17,690,,7.038626758303515
4.22302E+14,5/24/2023,17.5,690,,7.181698636884629
4.22302E+14,5/25/2023,17.9,691,,6.984084529811474
4.22302E+14,5/26/2023,17.7,690,,7.1427558887514415
4.22302E+14,5/27/2023,18.1,692,,6.783532750232315
4.22302E+14,5/28/2023,18.8,693,,6.532907356341894
4.22302E+14,5/29/2023,18.8,693,,7.045011352081012
4.22302E+14,5/30/2023,18.6,695,,7.387819613569752
4.22302E+14,5/31/2023,19.2,695,,7.287848364501887
4.22302E+14,6/1/2023,19.7,695,,7.2531812616313145
4.22302E+14,6/2/2023,20.3,696,,7.405665128276279
4.22302E+14,6/3/2023,19.4,693,,6.869306409266935
4.22302E+14,6/4/2023,18.7,693,,6.70730655315614
4.22302E+14,6/5/2023,18.6,693,,6.600527104848906
4.22302E+14,6/6/2023,18.8,689,,6.7677620863486245
4.22302E+14,6/7/2023,18.5,693,,6.503095140624524
4.22302E+14,6/8/2023,18.7,694,,7.156758902364435
4.22302E+14,6/9/2023,18.6,696,,6.957971707358124
4.22302E+14,6/10/2023,18.7,694,,7.433968921017153
4.22302E+14,6/11/2023,19,693,,6.6526272079698385
4.22302E+14,6/12/2023,19.6,694,,7.07496920980535
4.22302E+14,6/13/2023,19.8,694,,6.774145015207845
4.22302E+14,6/14/2023,20.3,693,,6.6765113547331945
4.22302E+14,6/15/2023,20.7,694,,7.4016400512941045
4.22302E+14,6/16/2023,20.8,694,,6.691330229227256
4.22302E+14,6/17/2023,20.6,690,,6.7646720833333465
4.22302E+14,6/18/2023,20.3,693,,6.57324287114244
4.22302E+14,6/19/2023,20.3,693,,7.376310832079575
4.22302E+14,6/20/2023,20.3,693,,7.094497718628718
4.22302E+14,6/21/2023,20.5,693,,6.746104913023089
4.22302E+14,6/22/2023,20.8,691,,6.8654469988924784
4.22302E+14,6/23/2023,21.2,696,,6.714656590246521
4.22302E+14,6/24/2023,21.6,693,,6.994170462699614
4.22302E+14,6/25/2023,22.2,695,,7.315776419815405
4.22302E+14,6/26/2023,22.4,696,,6.932809150489847
4.22302E+14,6/27/2023,22.5,695,,6.987494213136456
4.22302E+14,6/28/2023,22.6,696,,7.182351156303991
4.22302E+14,6/29/2023,23,695,,6.821420292880683
4.22302E+14,6/30/2023,23.1,695,,7.025760431156157
4.22302E+14,7/1/2023,23.3,696,,7.314209591872217
4.22302E+14,7/2/2023,23.3,697,,6.789387056187263
4.22302E+14,7/3/2023,23.2,694,,6.824123935968146
4.22302E+14,7/4/2023,23.1,695,,7.173415322745012
4.22302E+14,7/5/2023,23.7,693,,6.82186437116709
4.22302E+14,7/6/2023,24.4,694,,7.030312454896374
4.22302E+14,7/7/2023,25.1,696,,6.835895522317205
4.22302E+14,7/8/2023,25.1,696,,7.4478495626970185
4.22302E+14,7/9/2023,25.1,696,,6.6758520158417385
4.22302E+14,7/10/2023,24.7,695,,6.8748905217053045
4.22302E+14,7/11/2023,24.9,693,,6.814505362855871
4.22302E+14,7/12/2023,25.5,694,,6.989970860354181
4.22302E+14,7/13/2023,25.7,695,,7.368958319910781
4.22302E+14,7/14/2023,25.5,694,,6.785368657005935
4.22302E+14,7/15/2023,25.8,694,,7.310606884075986
4.22302E+14,7/16/2023,25.7,694,,7.161455555077071
4.22302E+14,7/17/2023,26,691,,7.082866637302056
4.22302E+14,7/18/2023,26.2,692,,7.485230407924844
4.22302E+14,7/19/2023,26.3,691,,7.1310065674990275
4.22302E+14,7/20/2023,26.1,691,,6.727308659247497
4.22302E+14,7/21/2023,26,692,,6.56989834621997
4.22302E+14,7/22/2023,26,689,,6.589950031901369
4.22302E+14,7/23/2023,26.4,689,,7.278963190963261
4.22302E+14,7/24/2023,26.3,690,,6.933782960695544
4.22302E+14,7/25/2023,26.4,689,,6.926376388590614
4.22302E+14,7/26/2023,26.5,688,,6.85946879963127
4.22302E+14,7/27/2023,26.5,688,,6.95967291558186
4.22302E+14,7/28/2023,26.8,687,,7.208453348286499
4.22302E+14,7/29/2023,26.7,686,,6.743570589670248
4.22302E+14,7/30/2023,26.3,686,,6.7444125761060105
4.22302E+14,7/31/2023,26.3,685,,6.6203522053089
4.22302E+14,8/1/2023,26.1,684,,7.479605298396006
4.22302E+14,8/2/2023,25.9,684,,7.312755903724552
4.22302E+14,8/3/2023,25.8,685,,7.3263004887409435
4.22302E+14,8/4/2023,25.5,685,,7.065842666534923
4.22302E+14,8/5/2023,25.8,684,,6.567245825065634
4.22302E+14,8/6/2023,26,685,,7.40911079678868
4.22302E+14,8/7/2023,25.6,686,,6.611971389098884
4.22302E+14,8/8/2023,25.4,683,,7.4961412800110185
4.22302E+14,8/9/2023,25.3,677,,7.459461345757385
4.22302E+14,8/10/2023,25.3,680,,6.539863548664542
4.22302E+14,8/11/2023,25.2,679,,6.8485833749630505
4.22302E+14,8/12/2023,25.3,679,,6.809168146205769
4.22302E+14,8/13/2023,25.7,678,,6.876575226303855
4.22302E+14,8/14/2023,25.6,678,,7.217026733813649
4.22302E+14,8/15/2023,25.3,679,,6.892309784892011
4.22302E+14,8/16/2023,25,679,,7.478386224691354
4.22302E+14,8/17/2023,24.8,678,,6.570586938363403
4.22302E+14,8/18/2023,24.8,675,,7.381659321533378
4.22302E+14,8/19/2023,24.5,673,,6.713733214420658
4.22302E+14,8/20/2023,24.5,672,,7.391701967847547
4.22302E+14,8/21/2023,24.8,672,,6.568056508669906
4.22302E+14,8/22/2023,24.7,664,,6.504534273888301
4.22302E+14,8/23/2023,24.5,654,,6.893562070570203
4.22302E+14,8/24/2023,24.6,654,,6.814866311447396
4.22302E+14,8/25/2023,24.1,653,,7.197192908389656
4.22302E+14,8/26/2023,24.4,651,,6.871984070208844
4.22302E+14,8/27/2023,24.3,651,,6.5915894568548214
4.22302E+14,8/28/2023,24.2,651,,6.607123498889472
4.22302E+14,8/29/2023,24.2,651,,7.122320869149944
4.22302E+14,8/30/2023,24.3,647,,6.507746500570803
4.22302E+14,8/31/2023,24.2,645,,6.893749349972783
4.22302E+14,9/1/2023,23.9,645,,6.754441686576693
4.22302E+14,9/2/2023,23.9,644,,7.4211921418322095
4.22302E+14,9/3/2023,24.2,645,,6.617625982031193
4.22302E+14,9/4/2023,24.3,646,,7.292096895927518
4.22302E+14,9/5/2023,24.5,645,,7.06754398500223
4.22302E+14,9/6/2023,24.9,644,,6.757052996236101
4.22302E+14,9/7/2023,25.5,643,,6.631017929617139
4.22302E+14,9/8/2023,25.4,643,,7.28176541623791
4.22302E+14,9/9/2023,25.2,642,,7.429221321170875
4.22302E+14,9/10/2023,24.8,643,,6.9897436378534685
4.22302E+14,9/11/2023,24.6,641,,7.493673742092063
4.22302E+14,9/12/2023,24.6,640,,7.170972026694947
4.22302E+14,9/13/2023,24.6,639,,6.689318354622636
4.22302E+14,9/14/2023,24.6,636,,6.94590124162323
4.22302E+14,9/15/2023,24,633,,7.212332539324225
4.22302E+14,9/16/2023,23.3,631,,7.211941420584525
4.22302E+14,9/17/2023,23.1,633,,7.366934525725211
4.22302E+14,9/18/2023,22.9,633,,6.795022260638955
4.22302E+14,9/19/2023,22.6,627,,6.9010607546425105
4.22302E+14,9/20/2023,22.6,628,,6.715687868020218
4.22302E+14,9/21/2023,22.5,629,,7.033989657769219
4.22302E+14,9/22/2023,22.2,629,,6.767773656457682
4.22302E+14,9/23/2023,21.8,628,,6.61864323018221
4.22302E+14,9/24/2023,21.5,627,,7.056161656779652
4.22302E+14,9/25/2023,21.1,623,,7.019416999637361
4.22302E+14,9/26/2023,20.7,622,,7.399155050075375
4.22302E+14,9/27/2023,20.4,624,,7.065280118540834
4.22302E+14,9/28/2023,20.3,623,,7.485141903697437
4.22302E+14,9/29/2023,20,623,,7.418195148037273
4.22302E+14,9/30/2023,19.7,623,,6.635021150286384
4.22302E+14,10/1/2023,19.7,621,,6.874656462014558
4.22302E+14,10/2/2023,19.8,620,,6.547381563538936
4.22302E+14,10/3/2023,20,620,,6.775326703099556
4.22302E+14,10/4/2023,20.1,619,,6.614691044938118
4.22302E+14,10/5/2023,20.4,618,,7.366419112072917
4.22302E+14,10/6/2023,20.3,619,,6.637649085937811
4.22302E+14,10/7/2023,20.2,617,,7.353387625540266
4.22302E+14,10/8/2023,19.7,612,,6.9566505438089585
4.22302E+14,10/9/2023,19.5,615,,7.369266757724351
4.22302E+14,10/10/2023,19.2,615,,6.717585081318672
4.22302E+14,10/11/2023,19.1,615,,7.389277135291412
4.22302E+14,10/12/2023,19.1,614,,7.059615474044717
4.22302E+14,10/13/2023,18.6,609,,6.893146100844844
4.22302E+14,10/14/2023,18.4,613,,7.398959971580764
4.22302E+14,10/15/2023,18.1,611,,6.927888886737941
4.22302E+14,10/16/2023,17.8,612,,7.354734457820548
4.22302E+14,10/17/2023,17.6,612,,6.684464487169058
4.22302E+14,10/18/2023,17.6,612,,7.46392218775403
4.22302E+14,10/19/2023,17.6,611,,7.115307007914099
4.22302E+14,10/20/2023,17.4,612,,6.900010077706512
